scenario_id,district,soil_type,water_availability,season,budget,land_area_acres,recommended_crop,suitability_score,expected_yield_min_kg,expected_yield_max_kg,estimated_cost,estimated_revenue_min,estimated_revenue_max,estimated_profit_min,estimated_profit_max,weather_risk,market_risk
2534,Trichy,Red Loam,High,Kharif,60000,2.69,Cotton,89,968.4,1452.6,80700.0,47999.9,71999.8,-32700.1,-8700.2,Low,Low
2535,Coimbatore,Red Loam,Low,Summer,15000,6.53,Sorghum,47,4407.8,7346.2,89461.0,211873.9,353123.1,122412.9,263662.1,Low,Medium
2536,Nilgiris,Coastal Alluvial,Medium,Kharif,150000,6.17,Banana,99,95511.6,126608.4,468920.0,3756370.6,4979374.9,3287450.6,4510454.9,Low,Low
2537,Coimbatore,Black Clay Loam,High,Kharif,100000,5.18,Turmeric,85,25796.4,36363.6,357420.0,1168076.6,1646565.9,810656.6,1289145.9,Low,Medium
2538,Nagapattinam,Alluvial Clay,Low,Kharif,150000,1.63,Sugarcane,54,40163.2,51116.8,154850.0,944768.9,1202433.1,789918.9,1047583.1,Low,Medium
2539,Madurai,Coastal Alluvial,Low,Rabi,100000,7.17,Rice,90,13407.9,18140.1,256686.0,647773.1,876398.9,391087.1,619712.9,High,Low
2540,Trichy,Red Loam,Medium,Kharif,15000,2.43,Coconut,97,17496.0,21384.0,65610.0,441687.8,539840.7,376077.8,474230.7,Low,Medium
2541,Coimbatore,Alluvial Clay,Low,Summer,25000,6.63,Banana,67,102632.4,136047.6,503880.0,4679831.9,6203498.1,4175951.9,5699618.1,Medium,Medium
2542,Kovilpatti,Red Loam,High,Kharif,100000,6.06,Millets,95,3308.8,5175.2,64842.0,117810.3,184267.4,52968.3,119425.4,Low,High
2543,Nilgiris,Red Loam,Medium,Summer,40000,6.06,Millets,95,3308.8,5175.2,64842.0,65043.9,101735.4,201.9,36893.4,High,Low
2544,Krishnagiri,Red Sandy Loam,Medium,Summer,100000,1.18,Millets,79,644.3,1007.7,12626.0,10540.7,16486.7,-2085.3,3860.7,Low,Low
2545,Tirunelveli,Alluvial Clay,Low,Summer,100000,3.85,Coconut,93,27720.0,33880.0,103950.0,1591055.5,1944623.3,1487105.5,1840673.3,Medium,High
2546,Krishnagiri,Red Loam,High,Kharif,40000,5.05,Coconut,76,36360.0,44440.0,136350.0,920342.1,1124862.5,783992.1,988512.5,Medium,High
2547,Nagapattinam,Alluvial Clay,High,Summer,40000,1.82,Banana,86,28173.6,37346.4,138320.0,1125468.8,1491900.5,987148.8,1353580.5,Low,Medium
2548,Nagapattinam,Coastal Alluvial,High,Summer,15000,6.04,Coconut,99,43488.0,53152.0,163080.0,2133435.0,2607531.7,1970355.0,2444451.7,Low,Medium
2549,Trichy,Red Loam,Low,Summer,60000,4.93,Sesamum,75,936.7,1528.3,40426.0,53589.3,87435.2,13163.3,47009.2,Medium,Low
2550,Coimbatore,Coastal Alluvial,High,Rabi,60000,1.71,Banana,59,26470.8,35089.2,129960.0,1173317.4,1555327.7,1043357.4,1425367.7,Medium,High
2551,Thanjavur,Black Clay Loam,High,Rabi,150000,3.78,Onion,91,13778.1,20241.9,130410.0,442958.9,650766.8,312548.9,520356.8,Low,Medium
2552,Nilgiris,Alluvial Clay,High,Rabi,15000,1.78,Rice,61,3328.6,4503.4,63724.0,82834.6,112070.4,19110.6,48346.4,Low,Low
2553,Krishnagiri,Black Clay Loam,Medium,Rabi,25000,6.52,Chili,91,2412.4,4107.6,251020.0,117458.6,199997.1,-133561.4,-51022.9,High,Medium
2554,Thanjavur,Red Loam,High,Rabi,60000,2.65,Maize,74,5565.0,7685.0,60155.0,328637.4,453832.7,268482.4,393677.7,Low,Low
2555,Nagapattinam,Coastal Alluvial,Low,Kharif,150000,2.6,Groundnut,43,1705.6,2454.4,63700.0,56748.8,81662.9,-6951.2,17962.9,Medium,Medium
2556,Vellore,Black Clay Loam,Low,Rabi,150000,7.46,Sunflower,46,3580.8,5371.2,123090.0,212250.1,318375.2,89160.1,195285.2,Low,High
2557,Nilgiris,Alluvial Clay,High,Summer,150000,1.89,Coconut,95,13608.0,16632.0,51030.0,716066.2,875192.1,665036.2,824162.1,High,Medium
2558,Trichy,Black Cotton Soil,Medium,Kharif,15000,1.33,Cotton,40,478.8,718.2,39900.0,19311.7,28967.6,-20588.3,-10932.4,Medium,Low
2559,Madurai,Red Loam,Low,Rabi,60000,5.56,Sunflower,69,2668.8,4003.2,91740.0,40206.2,60309.3,-51533.8,-31430.7,Low,Medium
2560,Madurai,Alluvial Clay,Medium,Kharif,40000,2.18,Sugarcane,82,53715.2,68364.8,207100.0,1103900.6,1404964.4,896800.6,1197864.4,Low,Low
2561,Nagapattinam,Alluvial Clay,Low,Kharif,60000,2.12,Coconut,84,15264.0,18656.0,57240.0,341289.4,417131.5,284049.4,359891.5,High,Low
2562,Kovilpatti,Coastal Alluvial,Low,Rabi,40000,0.84,Rice,63,1570.8,2125.2,30072.0,88642.9,119928.6,58570.9,89856.6,Medium,Medium
2563,Krishnagiri,Red Loam,Low,Kharif,25000,4.92,Turmeric,81,24501.6,34538.4,339480.0,595464.6,839389.8,255984.6,499909.8,Low,Medium
2564,Nagapattinam,Red Sandy Loam,Medium,Kharif,40000,5.22,Maize,43,10962.0,15138.0,118494.0,214586.2,296333.3,96092.2,177839.3,Low,Medium
2565,Kovilpatti,Coastal Alluvial,High,Rabi,15000,5.27,Rice,82,9854.9,13333.1,188666.0,150483.4,203595.2,-38182.6,14929.2,Low,Low
2566,Nagapattinam,Coastal Alluvial,Medium,Kharif,25000,4.65,Rice,49,8695.5,11764.5,166470.0,482114.7,652272.9,315644.7,485802.9,Medium,Low
2567,Trichy,Red Loam,High,Rabi,40000,5.11,Sorghum,86,3449.2,5748.8,70007.0,78909.4,131515.6,8902.4,61508.6,Medium,Low
2568,Kovilpatti,Red Sandy Loam,Medium,Rabi,40000,5.4,Groundnut,73,3542.4,5097.6,132300.0,202913.0,291996.7,70613.0,159696.7,High,Low
2569,Madurai,Coastal Alluvial,Medium,Rabi,100000,0.63,Groundnut,46,413.3,594.7,15435.0,7887.5,11350.3,-7547.5,-4084.7,Low,Medium
2570,Nagapattinam,Red Loam,High,Summer,60000,3.87,Millets,83,2113.0,3305.0,41409.0,33682.2,52682.5,-7726.8,11273.5,Medium,Medium
2571,Nagapattinam,Lateritic Hill Soil,High,Summer,25000,4.89,Millets,99,2669.9,4176.1,52323.0,133694.7,209112.2,81371.7,156789.2,High,Medium
2572,Coimbatore,Black Cotton Soil,Medium,Summer,100000,2.73,Sunflower,98,1310.4,1965.6,45045.0,47599.9,71399.9,2554.9,26354.9,Low,Medium
2573,Nilgiris,Black Cotton Soil,Medium,Summer,100000,4.6,Sunflower,41,2208.0,3312.0,75900.0,80291.1,120436.6,4391.1,44536.6,Medium,Low
2574,Krishnagiri,Red Sandy Loam,Low,Rabi,40000,3.51,Sorghum,90,2369.2,3948.7,48087.0,89136.0,148560.0,41049.0,100473.0,Low,Low
2575,Vellore,Coastal Alluvial,Low,Kharif,100000,4.26,Rice,59,7966.2,10777.8,152508.0,280807.0,379915.4,128299.0,227407.4,High,Medium
2576,Madurai,Red Loam,Medium,Summer,40000,4.32,Sorghum,45,2916.0,4860.0,59184.0,174235.3,290392.2,115051.3,231208.2,Medium,Low
2577,Vellore,Black Cotton Soil,Medium,Kharif,40000,6.62,Turmeric,60,32967.6,46472.4,456780.0,1536837.9,2166386.0,1080057.9,1709606.0,Low,Medium
2578,Nilgiris,Alluvial Clay,Medium,Kharif,40000,2.63,Rice,98,4918.1,6653.9,94154.0,128831.1,174300.9,34677.1,80146.9,Low,Medium
2579,Coimbatore,Red Sandy Loam,High,Kharif,150000,5.99,Coconut,86,43128.0,52712.0,161730.0,745853.7,911598.9,584123.7,749868.9,Low,Low
2580,Tirunelveli,Lateritic Hill Soil,Low,Kharif,150000,3.24,Millets,66,1769.0,2767.0,34668.0,66406.7,103867.0,31738.7,69199.0,Medium,Medium
2581,Tirunelveli,Coastal Alluvial,High,Rabi,100000,6.52,Coconut,81,46944.0,57376.0,176040.0,797482.6,974700.9,621442.6,798660.9,Medium,Low
2582,Coimbatore,Red Sandy Loam,Medium,Rabi,25000,7.4,Chili,63,2738.0,4662.0,284900.0,66454.6,113152.5,-218445.4,-171747.5,Medium,Medium
2583,Nagapattinam,Lateritic Hill Soil,High,Rabi,100000,4.78,Sorghum,83,3226.5,5377.5,65486.0,143547.8,239246.3,78061.8,173760.3,Medium,Low
2584,Coimbatore,Red Loam,High,Summer,25000,2.79,Coconut,40,20088.0,24552.0,75330.0,1112589.1,1359831.1,1037259.1,1284501.1,Medium,Medium
2585,Kovilpatti,Coastal Alluvial,Low,Summer,60000,7.8,Banana,81,120744.0,160056.0,592800.0,3025937.3,4011126.1,2433137.3,3418326.1,Medium,High
2586,Trichy,Black Cotton Soil,Medium,Summer,25000,7.12,Sunflower,69,3417.6,5126.4,117480.0,154944.3,232416.5,37464.3,114936.5,Low,High
2587,Krishnagiri,Red Loam,High,Summer,150000,6.7,Sorghum,81,4522.5,7537.5,91790.0,208652.9,347754.8,116862.9,255964.8,Low,High
2588,Madurai,Alluvial Clay,High,Summer,15000,0.71,Banana,60,10990.8,14569.2,53960.0,367938.7,487732.7,313978.7,433772.7,Medium,Low
2589,Nagapattinam,Red Sandy Loam,High,Rabi,15000,6.96,Maize,86,14616.0,20184.0,157992.0,354685.7,489804.1,196693.7,331812.1,High,High
2590,Coimbatore,Black Clay Loam,Low,Summer,150000,6.0,Sunflower,44,2880.0,4320.0,99000.0,83354.3,125031.4,-15645.7,26031.4,Medium,Low
2591,Coimbatore,Black Clay Loam,Low,Rabi,40000,5.72,Onion,46,20849.4,30630.6,197340.0,451260.6,662963.2,253920.6,465623.2,Medium,Medium
2592,Tirunelveli,Red Sandy Loam,High,Kharif,25000,2.54,Turmeric,69,12649.2,17830.8,175260.0,191169.2,269479.5,15909.2,94219.5,Medium,Medium
2593,Thanjavur,Black Cotton Soil,High,Kharif,15000,0.59,Maize,90,1239.0,1711.0,13393.0,61270.5,84611.7,47877.5,71218.7,Medium,Low
2594,Kovilpatti,Red Loam,High,Summer,15000,4.58,Coconut,65,32976.0,40304.0,123660.0,1620268.6,1980328.3,1496608.6,1856668.3,Medium,Low
2595,Madurai,Red Loam,Low,Kharif,60000,7.76,Coconut,78,55872.0,68288.0,209520.0,3282772.8,4012277.9,3073252.8,3802757.9,Low,Medium
2596,Kovilpatti,Black Clay Loam,Medium,Kharif,15000,3.8,Cotton,68,1368.0,2052.0,114000.0,76981.7,115472.5,-37018.3,1472.5,Low,High
2597,Nilgiris,Red Loam,Medium,Summer,15000,1.85,Sorghum,91,1248.8,2081.2,25345.0,49439.7,82399.4,24094.7,57054.4,Low,High
2598,Nagapattinam,Coastal Alluvial,High,Rabi,25000,1.82,Rice,85,3403.4,4604.6,65156.0,132304.3,179000.0,67148.3,113844.0,High,High
2599,Vellore,Alluvial Clay,Low,Rabi,40000,2.72,Coconut,40,19584.0,23936.0,73440.0,507167.2,619871.1,433727.2,546431.1,High,Low
2600,Nilgiris,Alluvial Clay,High,Rabi,15000,7.18,Banana,54,111146.4,147333.6,545680.0,1861996.1,2468227.4,1316316.1,1922547.4,High,Medium
2601,Coimbatore,Red Loam,High,Kharif,60000,1.48,Maize,75,3108.0,4292.0,33596.0,134268.8,185418.9,100672.8,151822.9,High,Low
2602,Trichy,Red Sandy Loam,High,Rabi,150000,1.04,Maize,92,2184.0,3016.0,23608.0,74389.2,102727.9,50781.2,79119.9,Low,Low
2603,Thanjavur,Alluvial Clay,Medium,Kharif,15000,5.96,Groundnut,45,3909.8,5626.2,146020.0,153505.4,220898.0,7485.4,74878.0,High,High
2604,Krishnagiri,Alluvial Clay,High,Kharif,150000,5.84,Sugarcane,86,143897.6,183142.4,554800.0,5175744.7,6587311.5,4620944.7,6032511.5,Low,Medium
2605,Thanjavur,Coastal Alluvial,High,Rabi,100000,2.42,Coconut,56,17424.0,21296.0,65340.0,530405.7,648273.7,465065.7,582933.7,Medium,Low
2606,Thanjavur,Lateritic Hill Soil,Low,Rabi,100000,3.1,Pulses,66,669.6,1190.4,36890.0,27017.5,48031.0,-9872.5,11141.0,Low,High
2607,Coimbatore,Red Sandy Loam,High,Kharif,15000,5.6,Coconut,58,40320.0,49280.0,151200.0,686714.1,839317.2,535514.1,688117.2,Low,Low
2608,Nilgiris,Red Sandy Loam,High,Kharif,100000,6.0,Maize,77,12600.0,17400.0,136200.0,667301.0,921510.8,531101.0,785310.8,Low,Low
2609,Thanjavur,Black Clay Loam,Low,Summer,25000,6.16,Sunflower,54,2956.8,4435.2,101640.0,145142.6,217713.9,43502.6,116073.9,High,Medium
2610,Thanjavur,Alluvial Clay,Low,Summer,15000,6.36,Banana,42,98452.8,130507.2,483360.0,4044502.2,5361316.8,3561142.2,4877956.8,Low,Low
2611,Madurai,Black Cotton Soil,High,Rabi,15000,2.18,Chili,63,806.6,1373.4,83930.0,42876.8,73006.4,-41053.2,-10923.6,Medium,Low
2612,Krishnagiri,Black Clay Loam,High,Summer,60000,5.14,Sunflower,55,2467.2,3700.8,84810.0,71308.7,106963.1,-13501.3,22153.1,Low,Low
2613,Krishnagiri,Alluvial Clay,High,Rabi,25000,7.01,Banana,52,108514.8,143845.2,532760.0,4201342.5,5569221.5,3668582.5,5036461.5,Low,High
2614,Vellore,Red Sandy Loam,Medium,Summer,150000,3.42,Sorghum,88,2308.5,3847.5,46854.0,41243.5,68739.1,-5610.5,21885.1,Low,Medium
2615,Trichy,Red Sandy Loam,High,Kharif,150000,1.8,Groundnut,47,1180.8,1699.2,44100.0,29377.0,42274.2,-14723.0,-1825.8,Low,Low
2616,Krishnagiri,Black Cotton Soil,High,Summer,100000,0.57,Sunflower,98,273.6,410.4,9405.0,13646.1,20469.2,4241.1,11064.2,High,Medium
2617,Tirunelveli,Lateritic Hill Soil,Medium,Summer,60000,7.15,Millets,48,3903.9,6106.1,76505.0,168204.3,263088.8,91699.3,186583.8,Low,Low
2618,Nilgiris,Red Loam,Medium,Kharif,15000,0.73,Maize,60,1533.0,2117.0,16571.0,24464.4,33784.1,7893.4,17213.1,Medium,Low
2619,Vellore,Black Cotton Soil,High,Kharif,25000,4.33,Cotton,62,1558.8,2338.2,129900.0,53349.9,80024.8,-76550.1,-49875.2,Low,Medium
2620,Nagapattinam,Coastal Alluvial,High,Rabi,40000,2.95,Rice,90,5516.5,7463.5,105610.0,251101.2,339725.1,145491.2,234115.1,Medium,Low
2621,Trichy,Alluvial Clay,Low,Rabi,15000,5.84,Banana,44,90403.2,119836.8,443840.0,3643641.8,4829943.8,3199801.8,4386103.8,Medium,Low
2622,Krishnagiri,Alluvial Clay,Medium,Summer,100000,2.65,Banana,78,41022.0,54378.0,201400.0,2286074.7,3030378.1,2084674.7,2828978.1,Medium,Low
2623,Kovilpatti,Lateritic Hill Soil,Low,Kharif,60000,7.4,Millets,59,4040.4,6319.6,79180.0,200612.6,313778.7,121432.6,234598.7,Low,Low
2624,Vellore,Red Sandy Loam,Low,Kharif,15000,4.26,Millets,66,2326.0,3638.0,45582.0,111567.0,174502.2,65985.0,128920.2,Low,Medium
2625,Madurai,Red Loam,Medium,Rabi,100000,2.28,Groundnut,70,1495.7,2152.3,55860.0,49315.1,70965.6,-6544.9,15105.6,Medium,Medium
2626,Thanjavur,Lateritic Hill Soil,Low,Rabi,60000,6.3,Maize,79,13230.0,18270.0,143010.0,748680.9,1033892.7,605670.9,890882.7,Low,High
2627,Krishnagiri,Coastal Alluvial,Low,Summer,15000,0.62,Banana,63,9597.6,12722.4,47120.0,224267.6,297284.9,177147.6,250164.9,Medium,High
2628,Trichy,Red Loam,Medium,Rabi,60000,4.72,Coconut,86,33984.0,41536.0,127440.0,1902926.3,2325798.8,1775486.3,2198358.8,High,High
2629,Nilgiris,Red Loam,High,Summer,15000,5.91,Coconut,53,42552.0,52008.0,159570.0,2274572.8,2780033.4,2115002.8,2620463.4,Low,High
2630,Nilgiris,Coastal Alluvial,Medium,Summer,40000,6.13,Coconut,71,44136.0,53944.0,165510.0,2107024.6,2575252.2,1941514.6,2409742.2,Low,Medium
2631,Madurai,Red Loam,High,Kharif,60000,5.77,Turmeric,89,28734.6,40505.4,398130.0,1461721.2,2060498.6,1063591.2,1662368.6,Medium,Low
2632,Nilgiris,Lateritic Hill Soil,Medium,Rabi,60000,6.27,Onion,65,22854.2,33575.8,216315.0,677092.8,994741.2,460777.8,778426.2,Low,High
2633,Nagapattinam,Red Loam,Medium,Summer,25000,7.09,Sorghum,69,4785.8,7976.2,97133.0,210307.8,350513.0,113174.8,253380.0,Low,High
2634,Thanjavur,Black Cotton Soil,High,Summer,40000,1.46,Sunflower,55,700.8,1051.2,24090.0,39834.2,59751.2,15744.2,35661.2,Medium,Medium
2635,Tirunelveli,Lateritic Hill Soil,Medium,Kharif,15000,5.55,Millets,89,3030.3,4739.7,59385.0,177583.7,277759.1,118198.7,218374.1,High,High
2636,Krishnagiri,Coastal Alluvial,High,Rabi,60000,6.26,Banana,43,96904.8,128455.2,475760.0,3987189.5,5285344.2,3511429.5,4809584.2,Medium,Low
2637,Madurai,Coastal Alluvial,Medium,Summer,40000,1.21,Banana,73,18730.8,24829.2,91960.0,825503.4,1094272.0,733543.4,1002312.0,Low,Low
2638,Coimbatore,Red Loam,Low,Kharif,25000,1.85,Turmeric,67,9213.0,12987.0,127650.0,254505.6,358760.9,126855.6,231110.9,Medium,Medium
2639,Nagapattinam,Lateritic Hill Soil,Medium,Kharif,60000,6.31,Millets,80,3445.3,5388.7,67517.0,97618.2,152684.8,30101.2,85167.8,Low,Low
2640,Nilgiris,Black Cotton Soil,Low,Kharif,100000,2.81,Cotton,77,1011.6,1517.4,84300.0,35133.5,52700.2,-49166.5,-31599.8,Low,Medium
2641,Nagapattinam,Black Cotton Soil,High,Summer,25000,2.67,Sunflower,49,1281.6,1922.4,44055.0,49006.4,73509.6,4951.4,29454.6,Medium,Low
2642,Tirunelveli,Lateritic Hill Soil,Low,Kharif,60000,3.52,Millets,83,1921.9,3006.1,37664.0,45314.9,70877.1,7650.9,33213.1,Low,Medium
2643,Krishnagiri,Red Sandy Loam,Medium,Kharif,40000,2.63,Millets,62,1436.0,2246.0,28141.0,35463.3,55468.3,7322.3,27327.3,Low,Low
2644,Nagapattinam,Coastal Alluvial,Low,Kharif,150000,0.9,Banana,92,13932.0,18468.0,68400.0,359233.2,476192.8,290833.2,407792.8,Low,Medium
2645,Kovilpatti,Black Clay Loam,Low,Summer,100000,6.74,Sunflower,48,3235.2,4852.8,111210.0,121868.1,182802.2,10658.1,71592.2,Low,High
2646,Thanjavur,Red Sandy Loam,High,Summer,150000,5.24,Sunflower,44,2515.2,3772.8,86460.0,51356.6,77034.9,-35103.4,-9425.1,Medium,High
2647,Krishnagiri,Black Clay Loam,High,Kharif,40000,3.44,Maize,71,7224.0,9976.0,78088.0,299041.4,412961.9,220953.4,334873.9,Low,Low
2648,Krishnagiri,Black Cotton Soil,High,Rabi,60000,1.9,Sunflower,48,912.0,1368.0,31350.0,44645.6,66968.4,13295.6,35618.4,High,Low
2649,Coimbatore,Red Loam,High,Kharif,40000,6.3,Millets,80,3439.8,5380.2,67410.0,79018.4,123592.9,11608.4,56182.9,Low,High
2650,Tirunelveli,Lateritic Hill Soil,Low,Kharif,15000,2.95,Millets,70,1610.7,2519.3,31565.0,63244.6,98921.0,31679.6,67356.0,Medium,Medium
2651,Tirunelveli,Red Loam,High,Kharif,150000,1.6,Millets,78,873.6,1366.4,17120.0,14925.5,23345.0,-2194.5,6225.0,Medium,Medium
2652,Krishnagiri,Lateritic Hill Soil,Low,Kharif,100000,7.17,Millets,45,3914.8,6123.2,76719.0,150058.1,234706.3,73339.1,157987.3,Medium,Low
2653,Nilgiris,Black Clay Loam,High,Summer,60000,2.25,Sunflower,79,1080.0,1620.0,37125.0,29294.7,43942.0,-7830.3,6817.0,Medium,Medium
2654,Vellore,Red Sandy Loam,Low,Summer,150000,3.56,Sunflower,66,1708.8,2563.2,58740.0,97447.7,146171.6,38707.7,87431.6,Medium,High
2655,Coimbatore,Red Loam,Low,Kharif,60000,1.19,Millets,66,649.7,1016.3,12733.0,38423.2,60097.9,25690.2,47364.9,Low,High
2656,Coimbatore,Coastal Alluvial,Low,Kharif,150000,3.22,Rice,71,6021.4,8146.6,115276.0,288007.8,389657.6,172731.8,274381.6,High,Low
2657,Coimbatore,Alluvial Clay,Medium,Kharif,15000,4.08,Rice,96,7629.6,10322.4,146064.0,269578.4,364723.7,123514.4,218659.7,Low,Low
2658,Vellore,Red Loam,Medium,Kharif,25000,7.04,Turmeric,86,35059.2,49420.8,485760.0,601177.3,847442.6,115417.3,361682.6,Medium,High
2659,Tirunelveli,Black Clay Loam,Medium,Rabi,100000,1.27,Chili,76,469.9,800.1,48895.0,17122.3,29154.2,-31772.7,-19740.8,Low,Medium
2660,Nagapattinam,Black Cotton Soil,Medium,Rabi,15000,1.07,Onion,96,3900.2,5729.8,36915.0,213082.8,313047.6,176167.8,276132.6,Low,High
2661,Madurai,Lateritic Hill Soil,Medium,Kharif,60000,5.36,Millets,44,2926.6,4577.4,57352.0,94239.8,147400.8,36887.8,90048.8,Low,Medium
2662,Nagapattinam,Black Cotton Soil,High,Rabi,60000,5.1,Onion,85,18589.5,27310.5,175950.0,864615.6,1270237.7,688665.6,1094287.7,High,High
2663,Trichy,Black Cotton Soil,Low,Summer,15000,2.56,Sunflower,42,1228.8,1843.2,42240.0,51170.5,76755.8,8930.5,34515.8,Low,Medium
2664,Tirunelveli,Red Sandy Loam,High,Rabi,100000,6.92,Sorghum,70,4671.0,7785.0,94804.0,175476.1,292460.2,80672.1,197656.2,Low,Low
2665,Nilgiris,Red Sandy Loam,Low,Kharif,100000,6.1,Cotton,44,2196.0,3294.0,183000.0,79127.7,118691.6,-103872.3,-64308.4,Medium,Medium
2666,Vellore,Black Cotton Soil,High,Rabi,40000,0.68,Chili,73,251.6,428.4,26180.0,7985.9,13597.7,-18194.1,-12582.3,High,Medium
2667,Coimbatore,Coastal Alluvial,High,Summer,15000,3.67,Coconut,65,26424.0,32296.0,99090.0,908336.0,1110188.5,809246.0,1011098.5,Low,High
2668,Vellore,Coastal Alluvial,Medium,Kharif,60000,4.6,Groundnut,69,3017.6,4342.4,112700.0,79132.7,113873.9,-33567.3,1173.9,Low,Medium
2669,Kovilpatti,Coastal Alluvial,Medium,Rabi,100000,3.94,Banana,52,60991.2,80848.8,299440.0,1654556.5,2193249.3,1355116.5,1893809.3,Low,Medium
2670,Tirunelveli,Alluvial Clay,Medium,Rabi,60000,7.26,Coconut,74,52272.0,63888.0,196020.0,1248065.9,1525413.8,1052045.9,1329393.8,Medium,Low
2671,Madurai,Lateritic Hill Soil,Medium,Summer,40000,3.2,Millets,75,1747.2,2732.8,34240.0,99877.4,156218.5,65637.4,121978.5,Low,Medium
2672,Vellore,Coastal Alluvial,Medium,Rabi,100000,1.57,Banana,77,24303.6,32216.4,119320.0,473059.4,627078.8,353739.4,507758.8,Medium,Medium
2673,Nagapattinam,Black Clay Loam,Medium,Summer,15000,6.2,Sunflower,59,2976.0,4464.0,102300.0,121835.0,182752.6,19535.0,80452.6,Medium,Low
2674,Krishnagiri,Coastal Alluvial,Medium,Rabi,40000,4.17,Banana,92,64551.6,85568.4,316920.0,1041945.4,1381183.5,725025.4,1064263.5,Low,Low
2675,Madurai,Red Loam,Low,Kharif,25000,7.64,Maize,45,16044.0,22156.0,173428.0,601057.8,830032.2,427629.8,656604.2,Medium,Medium
2676,Nilgiris,Coastal Alluvial,High,Kharif,15000,2.57,Coconut,54,18504.0,22616.0,69390.0,362981.6,443644.2,293591.6,374254.2,Low,High
2677,Trichy,Red Loam,Low,Summer,60000,6.06,Millets,46,3308.8,5175.2,64842.0,196851.2,307895.4,132009.2,243053.4,Medium,Low
2678,Trichy,Coastal Alluvial,High,Summer,60000,0.76,Coconut,41,5472.0,6688.0,20520.0,204461.5,249897.4,183941.5,229377.4,Medium,Low
2679,Madurai,Black Cotton Soil,High,Summer,100000,1.93,Sunflower,60,926.4,1389.6,31845.0,50866.7,76300.0,19021.7,44455.0,Low,Medium
2680,Kovilpatti,Coastal Alluvial,High,Rabi,25000,2.6,Banana,91,40248.0,53352.0,197600.0,1880601.3,2492890.1,1683001.3,2295290.1,High,Low
2681,Kovilpatti,Red Loam,High,Summer,15000,6.82,Sesamum,57,1295.8,2114.2,55924.0,25389.4,41424.8,-30534.6,-14499.2,Medium,Medium
2682,Krishnagiri,Black Clay Loam,Medium,Rabi,60000,3.24,Sunflower,53,1555.2,2332.8,53460.0,45053.3,67580.0,-8406.7,14120.0,High,Medium
2683,Tirunelveli,Alluvial Clay,High,Summer,40000,5.03,Coconut,69,36216.0,44264.0,135810.0,1774300.0,2168588.9,1638490.0,2032778.9,Medium,Medium
2684,Trichy,Black Cotton Soil,High,Kharif,15000,5.19,Cotton,45,1868.4,2802.6,155700.0,96266.7,144400.0,-59433.3,-11300.0,Low,Medium
2685,Vellore,Alluvial Clay,Low,Rabi,25000,0.8,Groundnut,63,524.8,755.2,19600.0,26966.5,38805.4,7366.5,19205.4,Low,Medium
2686,Thanjavur,Black Cotton Soil,High,Rabi,25000,5.45,Pulses,47,1177.2,2092.8,64855.0,57012.6,101355.7,-7842.4,36500.7,Medium,Medium
2687,Nilgiris,Coastal Alluvial,Low,Kharif,100000,1.19,Rice,43,2225.3,3010.7,42602.0,68337.2,92456.2,25735.2,49854.2,Medium,Medium
2688,Vellore,Red Loam,High,Kharif,150000,5.75,Coconut,61,41400.0,50600.0,155250.0,2243310.2,2741823.6,2088060.2,2586573.6,Medium,Low
2689,Coimbatore,Black Clay Loam,Low,Summer,40000,7.64,Sunflower,74,3667.2,5500.8,126060.0,119624.3,179436.4,-6435.7,53376.4,Medium,High
2690,Kovilpatti,Alluvial Clay,Low,Kharif,25000,4.19,Sugarcane,74,103241.6,131398.4,398050.0,2394841.6,3047980.2,1996791.6,2649930.2,Medium,Medium
2691,Madurai,Red Loam,Low,Kharif,15000,6.66,Turmeric,91,33166.8,46753.2,459540.0,1546743.4,2180349.1,1087203.4,1720809.1,Low,Medium
2692,Vellore,Black Cotton Soil,Low,Rabi,60000,3.94,Sunflower,78,1891.2,2836.8,65010.0,42441.6,63662.4,-22568.4,-1347.6,Medium,Low
2693,Nilgiris,Alluvial Clay,High,Rabi,100000,7.68,Banana,44,118886.4,157593.6,583680.0,4965281.6,6581885.0,4381601.6,5998205.0,Medium,Medium
2694,Madurai,Lateritic Hill Soil,Medium,Kharif,40000,6.55,Millets,69,3576.3,5593.7,70085.0,57932.6,90612.6,-12152.4,20527.6,Medium,Low
2695,Nilgiris,Red Sandy Loam,High,Kharif,25000,7.36,Coconut,77,52992.0,64768.0,198720.0,3010168.6,3679095.0,2811448.6,3480375.0,High,Low
2696,Trichy,Coastal Alluvial,Low,Rabi,15000,7.89,Rice,79,14754.3,19961.7,282462.0,509308.5,689064.4,226846.5,406602.4,Medium,Low
2697,Krishnagiri,Red Loam,Low,Rabi,40000,0.85,Groundnut,79,557.6,802.4,20825.0,15853.0,22812.9,-4972.0,1987.9,Low,Medium
2698,Nilgiris,Lateritic Hill Soil,Low,Summer,150000,2.95,Millets,74,1610.7,2519.3,31565.0,72310.1,113100.4,40745.1,81535.4,Medium,Medium
2699,Nagapattinam,Lateritic Hill Soil,Medium,Rabi,60000,6.67,Rice,52,12472.9,16875.1,238786.0,523016.9,707611.1,284230.9,468825.1,Medium,High
2700,Trichy,Red Loam,Low,Rabi,150000,4.4,Pulses,84,950.4,1689.6,52360.0,24303.8,43206.7,-28056.2,-9153.3,Low,High
